id,event_date,event_summary,source_quote,core_sentence,category,event_type,intensity,actor_raw_names,actor_normalized_names,actor_countries,recipient_raw_names,recipient_normalized_names,recipient_countries,third_party_raw_names,third_party_normalized_names,third_party_countries,location_raw_names,location_normalized_names,location_countries,article_count,article_links
"d3dae51acc1d","2025-01-13","The outgoing President of the United States, Joe Biden, delivered an address at the State Department where he emphasized the importance of maintaining support for Ukraine and criticized Russia, China, and Iran. He highlighted the strengthening of international alliances during his term and asserted that the United States is winning the global competition compared to four years ago.","""The United States is winning the worldwide competition compared to four years ago,"" said Biden, after diplomats at the State Department gave him a standing ovation.","Joe Biden ACCUSE Russia, China, and Iran","CONFLICT","ACCUSE","-0.3","Joe Biden","Biden administration","USA (185)","Russia; China; Iran","Russia; China; Iran","Russia (143); China (36); Iran (80)","Ukraine","Ukraine","Ukraine (181)","State Department","","USA (185)","2",""
"f7e7ab51ac1c","2025-01-11","Keith Kellogg, designated as President-elect Donald Trump's special envoy for Ukraine and Russia, attended an event in Paris organized by the National Council of Resistance of Iran (NCRI). This appearance reflects ongoing interactions with international factions prior to officially taking office, suggesting potential diplomatic ties with Iranian opposition groups.","Keith Kellogg, slated to be President-elect Donald Trump's special envoy for Ukraine and Russia, made a notable appearance in Paris. He attended an event organized by the National Council of Resistance of Iran (NCRI), a development captured by the group's TV footage.","Keith Kellogg CONSULTED the National Council of Resistance of Iran (NCRI)","COOPERATION","CONSULT","0.2","Keith Kellogg","Keith Kellogg","USA (185)","National Council of Resistance of Iran (NCRI)","National Council of Resistance of Iran (NCRI)","Iran (80)","Iranian opposition groups","Foreign-based Iranian opposition groups","Iran (80)","Paris","","France (62)","1",""
"a7161979f55f","2025-01-10","During an interview with NPR, CIA Director William Burns addressed concerns regarding Iran's civilian nuclear program, stating that there are no signs of Iran developing a nuclear weapon. This statement reflects the U.S. intelligence community's ongoing monitoring of Iran's nuclear activities and highlights Iran's commitment to peaceful nuclear technology.","We do not see any sign today that any such decision has been made regarding Iran developing a nuclear weapon.","William Burns ACCUSE NPR","CONFLICT","ACCUSE","-0.2","William Burns","William Burns","USA (185)","NPR","NPR","Iran (80)","U.S. intelligence community","Donald Trump","USA (185)","","","","1",""
"f96910ada56f","2025-01-03","The United States implemented new sanctions in October 2024 targeting entities and vessels involved in the transportation of Iranian oil. This action has led to a reduced supply of crude from Iran and Russia, resulting in a significant increase in crude oil prices from the Middle East, particularly affecting the prices of Oman and Dubai crude, which have surged to a premium over Brent.","In October, the United States began on entities and vessels transporting Iranian oil.","United States SANCTION entities and vessels involved in the transportation of Iranian oil, Iran, and Russia","CONFLICT","SANCTION","-0.6","United States","United States","USA (185)","Entities and vessels involved in the transportation of Iranian oil; Iran; Russia","Entities and vessels involved in the transportation of Iranian oil; Iran; Russia","Iran (80); Iran (80); Russia (143)","Oman; Dubai","Oman; Dubai","Oman (129); UAE (182)","United States","","USA (185)","1",""
"e8578e8fb4d8","2025-01-02","The United States is considering military strikes against Iran due to an escalating nuclear threat, as indicated by recent reports from a UN nuclear monitor stating that Iran could potentially develop four nuclear bombs.","U.S. Weighs Military Strikes Against Iran Amid Escalating Nuclear Threat","United States THREATEN Iran","CONFLICT","THREATEN","-0.6","United States","United States","USA (185)","Iran","Iran","Iran (80)","UN nuclear monitor","UN nuclear monitor","United Nations","Immaterial","","Immaterial","1",""
"fbcc5a16a151","2024-12-31","The United States, through the Treasury Department’s Office of Foreign Assets Control (OFAC), imposed sanctions on the Cognitive Design Production Center (CDPC), an entity linked to Iran’s Islamic Revolution Guard Corps (IRGC). The sanctions were enacted due to allegations that the CDPC attempted to interfere in the 2024 U.S. presidential elections by orchestrating influence operations to create divisions among the American electorate.","The sanctions, announced by the Treasury Department’s Office of Foreign Assets Control (OFAC) on Tuesday, target the Cognitive Design Production Center (CDPC), an entity claimed as a subsidiary of the IRGC.","United States Treasury Department Office of Foreign Assets Control (OFAC) SANCTION Cognitive Design Production Center (CDPC)","CONFLICT","SANCTION","-0.6","United States Treasury Department Office of Foreign Assets Control (OFAC)","U.S. Treasury Department","USA (185)","Cognitive Design Production Center (CDPC)","Cognitive Design Production Center (CDPC)","Iran (80)","Islamic Revolutionary Guard Corps (IRGC); American electorate","Islamic Revolutionary Guard Corps (IRGC); American electorate","Iran (80); USA (185)","United States","","USA (185)","1",""
"e1002503c76f","2024-12-31","The United States imposed sanctions on entities in Iran and Russia, specifically targeting a subsidiary of Iran’s Revolutionary Guard Corps (IRGC) and an organization affiliated with Russia’s military intelligence agency (GRU). This action was taken in response to their alleged attempts to interfere in the 2024 U.S. election by stoking socio-political tensions and influencing the U.S. electorate.","The United States on Tuesday imposed sanctions on entities in Iran and Russia, accusing them of attempting to interfere in the 2024 U.S. election.","United States SANCTION subsidiaries of Iranb4s Revolutionary Guard Corps (IRGC) and Russiab4s military intelligence agency (GRU)","CONFLICT","SANCTION","-0.6","United States","United States","USA (185)","Subsidiary of Irans Revolutionary Guard Corps (IRGC); Organization affiliated with Russiab4s military intelligence agency (GRU)","Iranian Revolutionary Guard Corps (IRGC); Russia's military intelligence service (GRU)","Iran (80); Russia (143)","Iran; Russia; U.S. electorate","Iran; Russia; American electorate","Iran (80); Russia (143); USA (185)","Iran; Russia","","Iran (80); Russia (143)","1",""
"c78b6a1a9091","2024-12-31","The United States imposed sanctions on Iran and Russia, designating them as destabilizing agents that threaten the integrity of the upcoming 2024 U.S. elections. This action was taken by the U.S. Treasury Department in response to allegations of interference in the electoral process.","In a sweeping move, the United States announced sanctions against Iran and Russia, accusing them of interfering in the upcoming 2024 U.S. elections.","U.S. Treasury Department SANCTION Iran and Russia","CONFLICT","SANCTION","-0.6","U.S. Treasury Department","U.S. Treasury Department","USA (185)","Iran; Russia","Iran; Russia","Iran (80); Russia (143)","2024 U.S. elections","2024 US presidential election","USA (185)","United States","","USA (185)","1",""
"8d2e99f72b5b","2024-12-31","The United States Treasury Department expanded sanctions against Russian and Iranian entities, specifically adding the 'Center for Geopolitical Expertise' (CGE) to its blacklist. This action was taken due to allegations that CGE interfered in the 2024 presidential election by conducting a disinformation campaign, which included the use of AI tools and collaboration with Russian military intelligence.","The US Treasury Department expanded sanctions against Russian and Iranian entities on Tuesday. In particular it added to its blacklist the ‘Center for Geopolitical Expertise’ (CGE), a think tank founded by a Russian philosopher, Aleksandr Dugin, claiming that CGE had allegedly waged a disinformation campaign targeting this year’s presidential elections won by Donald Trump.","United States Treasury Department SANCTION Russian and Iranian entities","CONFLICT","SANCTION","-0.6","United States Treasury Department","U.S. Treasury Department","USA (185)","Center for Geopolitical Expertise (CGE); Russian military intelligence; Iranian entities","Center for Geopolitical Expertise (CGE); Russian intelligence; Iranian entities","Russia (143); Russia (143); Iran (80)","","","","Immaterial","","Immaterial","1",""
"4325f92c2c08","2024-12-19","The United States imposed new sanctions on Iranian oil, targeting international vessels and businesses that allegedly generate billions for the Iranian regime. This action aims to curb funding for Iran's nuclear weapons program, ballistic missile development, and terrorist groups such as Hezbollah, Hamas, and the Houthis.","The United States announced new sanctions on Dec. 19 on Iranian oil over terrorism and human rights abuses, targeting international vessels and businesses that the U.S. Treasury Department says generate billions for the Iranian regime.","United States SANCTION Iranian oil companies and international vessels and businesses","CONFLICT","SANCTION","-0.6","United States","United States","USA (185)","Iranian oil companies; International vessels and businesses generating revenue for Iran","Iranian petroleum sector; International vessels and businesses generating revenue for Iran","Iran (80)","Iranian regime; Hezbollah; Hamas; Houthis","Iranian authorities; Hezbollah; Hamas; Houthis","Iran (80); Lebanon (95); Palestine (195); Yemen (191)","Immaterial","","Immaterial","3",""
