id,event_date,event_summary,source_quote,core_sentence,category,event_type,intensity,actor_raw_names,actor_normalized_names,actor_countries,recipient_raw_names,recipient_normalized_names,recipient_countries,third_party_raw_names,third_party_normalized_names,third_party_countries,location_raw_names,location_normalized_names,location_countries,article_count,article_links
"715432f35539","2024-04-22","Hezbollah launched a rocket attack on the headquarters of the 3rd Infantry Brigade of the 91st Division at Ein Zeitim Base in Israel, firing dozens of Katyusha rockets. This action was reportedly in retaliation for Israeli military incursions into southern Lebanese villages, including strikes on Srifa, Odaisseh, and Rab Tlatin.","A statement from Hezbollah confirmed the rocket attack on the headquarters of the 3rd Infantry Brigade of the 91st Division at Ein Zeitim Base, claiming to have launched 'dozens' of Katyusha rockets.","Hezbollah ASSAULT 3rd Infantry Brigade of the 91st Division","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","3rd Infantry Brigade of the 91st Division","3rd Infantry Brigade of the 91st Division","Israel (83)","","","","Ein Zeitif Base; Srifita; Odeisseirah; Hrab Tuffah","","Israel (83); Lebanon (95); Lebanon (95); Lebanon (95)","2",""
"ebbbfc4fd468","2024-04-13","An explosive-laden drone sent from Lebanon exploded in a kibbutz in northern Israel, seriously wounding a local security team member who is also an IDF reservist. The incident occurred as Hezbollah claimed responsibility for targeting Israeli forces in the area, amidst ongoing attacks on northern Israel.","A resident of northern Israel was seriously wounded Saturday when an explosive-laden drone sent into the country from Lebanon exploded in a kibbutz in the Galilee, the Israeli army said.","Hezbollah ASSAULT Israeli forces and a local security team member (IDF reservist)","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli forces; Local security team member (IDF reservist)","Israeli military; Local security team member (IDF reservist)","Israel (83); Israel (83)","","","","Kibisa; Northern Israel","","Israel (83); Israel (83)","1",""
"505994183d28","2024-04-12","Hezbollah launched dozens of Katyusha rockets at Israeli artillery positions in northern Israel and the occupied Golan Heights in response to Israeli military strikes in southern Lebanon. This action is noted as one of the largest assaults by Hezbollah since the beginning of the conflict related to the war on Gaza.","Hezbollah said it has fired “dozens of rockets” at Israeli artillery positions in response to the Israeli military’s strikes in southern Lebanon, in one of its largest assaults since the start of the war on Gaza.","Hezbollah ASSAULT Israeli military positions","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military positions","Israeli military positions","Israel (83)","","","","northern Israel; Golan Heights","","Israel (83)","1",""
"3050609f8b72","2024-04-12","Hezbollah launched nearly 40 rockets from Lebanon towards northern Israel, specifically targeting the Al-Zaoura site in the occupied territories. This action was a response to Israeli airstrikes conducted earlier that evening on the villages of Aita al-Shaab and Al-Taybeh.","Hezbollah confirmed in a statement on Friday of firing dozens of Katyusha rockets on the Al-Zaoura site in the occupied territories. Hezbollah said the rockets were fired in response to Israel’s airstrikes on the villages of Aita al-Shaab and Al-Taybeh earlier on Friday evening.","Hezbollah ASSAULT Israel","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","","","","Lebanon; Al-Zaoura site, northern Israel; Aita al-Shaab, northern Israel; Al-Tayeh, northern Israel","","Lebanon (95); Israel (83); Israel (83); Israel (83)","1",""
"df617f1328a2","2024-04-05","Jebran Bassil, the chief of the Free Patriotic Movement in Lebanon, called for a ceasefire in south Lebanon and urged for the separation of this issue from the ongoing war in Gaza. He emphasized the need for solidarity during the country's crisis and expressed support for resistance against any Israeli attacks, while rejecting Hezbollah's involvement in the Gaza conflict due to a lack of national consensus.","Free Patriotic Movement chief Jebran Bassil has demanded 'a ceasefire in south Lebanon' and 'separating the matter from the developments of the war in Gaza.'","Jebran Bassir REQUEST Israel and Hezbollah","CONFLICT","REQUEST","-0.2","Jebran Bassir","Jebran Bassir","Lebanon (95)","Israel; Hezbollah","Israel; Hezbollah","Israel (83); Lebanon (95)","","","","South Lebanon; Gaza","","Lebanon (95); Palestine (195)","1",""
"06f5bc7b791f","2024-04-02","Hezbollah, a pro-Iranian militia in Lebanon, launched a number of Katyusha rockets at the area of Nahariya, specifically targeting the Gesher HaZiv kibbutz, in response to an Israeli airstrike that killed two generals from the Islamic Revolutionary Guard Corps (IRGC) in Damascus, Syria. The attack was framed as retaliation for previous Israeli actions against southern Lebanese villages.","On its official Telegram channel, Hezbollah said it fired a number of Katyusha rockets at the area of Nahariya, specifically at the Gesher HaZiv kibbutz. It said that this attack was 'in response to the Israeli attacks on the steadfast southern [Lebanese] villages and civilian homes, the latest of which was on the town of Yarin ... wounding of a woman there.'","Hezbollah ASSAULT Israel","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","Islamic Revolutionary Guard Corps (IRGC)","Islamic Revolutionary Guard Corps (IRGC)","Iran (80)","Nahariya; Gisr HaZib","","Lebanon (95); Lebanon (95)","1",""
"cb6eb3b679c1","2024-03-27","Hezbollah announced a military response against Israel following an airstrike by Israeli jets that targeted a Lebanese emergency and relief center in the village of Hebbariyeh, resulting in the deaths of at least seven civilians. The response involved targeting the Kiryat Shmona settlement and the command of the 769th Brigade of the Israeli army with dozens of missiles.","""In support of the steadfast people of Gaza and the brave resistance there, and in response to the Zionist enemy's crime in the Al-Habariyah region, the fighters of the Islamic Resistance targeted the Kiryat Shmona settlement and the command of the 769th Brigade of the occupying army with dozens of missiles,"" Hezbollah stated in its announcement.","Hezbollah ASSAULT Israel","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","Lebanese civilians","Lebanese civilians","Lebanon (95)","Kiryat Shmona; Hebb Eliasn","","Lebanon (95); Lebanon (95)","5",""
"d83b214fc08f","2024-03-27","Hezbollah launched an attack on Kiryat Shmona in northern Israel, resulting in one fatality and one injury. This escalation is part of Hezbollah's strategy to deter Israelis from returning to northern Israel and to establish a zone of control in the region.","The Wednesday attack killed one person and injured another.","Hezbollah ASSAULT Kiryat Shmona","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Kiryat Shmona","Kiryat Shmona","Israel (83)","","","","Northern Israel","","Israel (83)","1",""
"251e76cbc6ca","2024-03-25","Hezbollah targeted a gathering of Israeli soldiers in Al-Tayhat Hill, Lebanon, using rocket weapons and artillery shells, resulting in direct hits. This action is part of the ongoing hostilities between Hezbollah and the Israeli Army, which have been active for 170 days.","Early on Monday morning, Hezbollah announced targeting a gathering of Israeli soldiers in Al-Tayhat Hill with rocket weapons and artillery shells, causing direct hits.","Hezbollah ASSAULT Israeli soldiers","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli soldiers","Israeli military","Israel (83)","","","","Al-Tahh Hill","","Lebanon (95)","1",""
"ac4c9862b3a3","2024-03-25","Hezbollah launched a targeted artillery attack on the headquarters of the Israeli 'Liman' military barracks in the Upper Galilee region of Israel. This strike was part of a broader response to ongoing tensions and included a missile fired at an Israeli site in the occupied Shebaa Farms area, marking a significant escalation in hostilities.","The Hezbollah Islamic resistance in Lebanon launched a targeted attack on the headquarters of the Israeli occupation's 'Liman' military barracks, achieving a direct hit with artillery shells.","Hezbollah ASSAULT Litan military barracks","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Litan military barracks","Litan military barracks","Israel (83)","","","","Upper Galilee region; Shebaa Farms area","","Israel (83); Israel (83)","1",""
"2d45b5a8326b","2024-03-21","On March 21, 2024, tensions escalated on Lebanon's southern border as both Hezbollah and the Israeli army conducted military strikes. The Israeli army shelled Lebanese border villages, including Yaroun, Odaisseh, Aita Al-Shaab, and Marwahin, targeting houses and industrial facilities. In response, Hezbollah launched missiles at houses in the Metula settlement believed to be sheltering Israeli soldiers.","Tensions flared on Lebanon’s southern border on Thursday, with both Hezbollah and the Israeli army launching strikes on houses and military targets.","Hezbollah ASSAULT Israeli army and soldiers","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli army; Israeli soldiers","Israeli military; Israeli military","Israel (83); Israel (83)","","","","Lebanon's southern border; Yaroun; Odain El-Harir; Aita Al-Shab; Marwahin; Metula settlement","","Lebanon (95); Lebanon (95); Lebanon (95); Lebanon (95); Lebanon (95); Lebanon (95)","2",""
"b586f5e4988a","2024-03-20","Tony al-Rami, president of the Syndicate of Owners of Restaurants, Cafes, Nightclubs, and Pastries in Lebanon, expressed concerns regarding the significant negative impact of ongoing confrontations between Hezbollah and Israel on Lebanon's tourism industry. He highlighted that international travel restrictions have led to a halt in tourist packages and a drastic reduction in occupancy rates for hotels and other accommodations.","Tony al-Rami, who presides over the Syndicate of Owners of Restaurants, Cafes, Nightclubs, and Pastries in Lebanon, voiced his concerns to the National News Agency, indicating the distress the current situation has inflicted across the entire tourism cycle in Lebanon.","Tony al-Rini ACCUSE Hezbollah and Israel","CONFLICT","ACCUSE","-0.2","Tony al-Rini","Tony al-Rini","Lebanon (95)","Hezbollah; Israel","Hezbollah; Israel","Lebanon (95); Israel (83)","Syndicate of Owners of Restaurants, Cafes, Nightclubs, and Pastries in Lebanon","Syndicate of Owners of Restaurants, Cafes, Nightclubs, and Pastries in Lebanon","Lebanon (95)","Lebanon","","Lebanon (95)","1",""
"faf3a4a41ac0","2024-02-27","Hezbollah, a militant group based in Lebanon, announced that it will cease fire on Israel contingent upon Hamas agreeing to a proposed truce with Israel regarding the ongoing conflict in Gaza. The proposal includes a 40-day suspension of fighting.","Lebanon's Hezbollah will stop firing on Israel if Hamas agrees to a proposal for a truce with Israel in Gaza.","Hezbollah AGREE Israel","COOPERATION","AGREE","0.5","Hezbollah","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","Hamas","Hamas","Palestine (195)","Lebanon; Israel; Gaza","","Lebanon (95); Israel (83); Palestine (195)","1",""
"e05eb8234fe7","2024-02-27","Hezbollah launched a volley of rockets at an Israeli aerial surveillance base in response to an Israeli military attack into Lebanese territory. This escalation occurred amid ongoing tensions and exchanges of fire between Hezbollah and Israel along the southern border of Lebanon.","His comments came after Hezbollah said it had launched a volley of rockets at an Israeli aerial surveillance base on Tuesday in response to the Israeli military's deepest attack yet into Lebanese territory.","Hezbollah ASSAULT Israeli military","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military","Israeli military","Israel (83)","","","","Israeli aerial surveillance base; Lebanese territory; Southern border of Lebanon","","Israel (83); Lebanon (95); Lebanon (95)","1",""
